label,text
NOT_SARCASM,drinking 4 beers and getting on google maps to look at how street layouts and residential layouts are different in other countries
NOT_SARCASM,Just finished Different for Girls / Just for One Day by @ReaLouisewener (not sure which title she prefers) &amp; loved it. Bittersweet &amp; funny.
NOT_SARCASM,"taking a social media cleanse 
deuces ✌🏾"
NOT_SARCASM,"'The natural law is real, but it is not authoritarian. It is our participation in God's real creative freedom, and what flows out of that participation is the ability to create within the world and not against it. The natural law is the setting, then, for true liberty.' https://t.co/3ivuJ8oL4G"
NOT_SARCASM,Saw a Tesla with a license plate that said “EW GAS”
NOT_SARCASM,"Can anyone direct me to who can help, please?I bought an umbrella from the shop,and only just realised it’s missing its sheath/cover which l obviously want.Who can I contact to having one sent to me?Thanks! #PokemonCenterLondon #pokemoncentrelondon @PokemonPopUp @westfieldlondon"
NOT_SARCASM,Does anybody actually fucking like Priti Patel?
NOT_SARCASM,Trying to meet my friend and she’s literally lost in John Lewis omg
SARCASM,nothing quite says hello 2020 like hypothermia 🥳
NOT_SARCASM,The Wanted Making a comeback has officially made this the best day ever
NOT_SARCASM,RIP John Hughes
SARCASM,Lovely day to be stuck at the mall with a dead battery.
NOT_SARCASM,my fucking dog is a NIGHTMARE
NOT_SARCASM,"[at Burger King]

French proletariat: we'll have the king

Burger: :)

King: :("
NOT_SARCASM,"@nypost Since going keto, I haven't had sunburn, and I haven't used sunscreen either.  Also, since losing weight, when all my obese friends are sweating their nuts off, I seem to have a high heat tolerance.  One of many surprising benefits of a low carb lifestyle."
NOT_SARCASM,"Not having this Arsenal kit, looks like Ajax. And the goalie’s wearing the away kit."
NOT_SARCASM,Sleep is numero uno
NOT_SARCASM,I’ve saved so much money not watching beauty guru YouTube
SARCASM,Man PepsiCo loves to add 750g of sugar to a mixture of their existing flavors of sodas and call it a new flavor of dew or Pepsi...
NOT_SARCASM,I’ve honestly been dreading the return to school (no matter what form it takes) for the first time in my career. Hearing @MisterMinor speak tonight with @pgorski changed that. I feel fired up! Thank you both!
NOT_SARCASM,I love the feeling of not studying enough and studying too much. There is never a middle ground during final season of law school
NOT_SARCASM,I’m starting to think “plus size” for hollywood/the fashion industry just means above a C cup bra-wise with an hourglass figure 🙁
NOT_SARCASM,"Research-based tips for helping your workforce recover, reconnect and re-engage https://t.co/h5wmbXlHE8"
NOT_SARCASM,My new apartment in the city is across the street from an old cemetery. How Phoebe Bridgers of me
NOT_SARCASM,I worked hard to get to where I am in life so it offends me when someone tries to knock my hustle when they don’t know shit about what I got going !
NOT_SARCASM,first vaccine done eeeeeeeeek
SARCASM,hot girls have tree shaped dents in their rear bumpers ❤️
SARCASM,just met the love of my life don't text
NOT_SARCASM,milk and cookies are an undefeated delicacy
NOT_SARCASM,Nothing worse than seeing one of your best friends cry😪
NOT_SARCASM,@mstewart_23 Win next three and we're guaranteed second aren't we?
NOT_SARCASM,dogs and cats are happy animals. i pity anyone who cannot love upon these magical creatured because of allergies. only heathens dislike them. i cannot be a part of a friendship where the alternate person has even the slightest disinterest in them.
NOT_SARCASM,For the first time today I've been dancing around to Xmas songs whilst tidying. Hahaha definitely in the Christmas spirit. There are some wonderful people out there. ❤️🎄❤️ Hope everyone has a lovely Christmas 💋
NOT_SARCASM,"@sethrogenvevo I'm not sure exactly how on iPhones, but I know my Android let's me back up my saved voice mail messages on Google drive! I can look into it for you for iPhones"
NOT_SARCASM,"Idk but pick 1 - Fireworks being lit inside school, some guy fingered his girl in the common room, guy threw a chair at the headteacher, another guy flung a laptop outside a window from the top floor, teacher touched up a student, my boy stabbed another guy with crafting knife 😭 https://t.co/MVhegFOxW8"
NOT_SARCASM,every time something happens to the stock market it just becomes more and more clear that i don’t understand the stock market
NOT_SARCASM,i just saw the loveliest cat on the way home :)
NOT_SARCASM,Why do I get updates for bloody football all the time…
NOT_SARCASM,my worst enemy is the lil machine at the eye doctor's that shoots a puff of air into your eyes
NOT_SARCASM,WHY IS JOE BUCK ANNOUNCING. GO AWAY.
NOT_SARCASM,yo ima hott mess but at least i’m hott
NOT_SARCASM,"Domesticated, still a little feral"
SARCASM,"you like ketchup but not tomatoes???

grow up"
NOT_SARCASM,"I can't tell if my professors keep skipping/delaying Introductions because grad school is so serious and important that you have to immediately dive into material, or if because classes at AU haven't been in-person in two years all the profs are majorly disoriented"
NOT_SARCASM,Time for my daily scroll through the target app to feel something
NOT_SARCASM,I hate how anti vaxxers have ruined everything. Trying to find information on vaccine side effects and it's plagued with morons
NOT_SARCASM,"when i die
show no pity
bury my body in party city"
NOT_SARCASM,Please PLEASE do not flirt with your delivery drivers. Literally the WORST
SARCASM,"Thank you twitter for deciding to completely reset your list of the ""suggested topics to follow"" I've clicked to ignore (all of them), so now I'm back to seeing hundreds of them, every time. Really appreciate you doing that."
NOT_SARCASM,Being able to open all of the windows today because it’s warm makes me so 🥺🥺🥺
SARCASM,"At least half of my days are still bad days and let me tell you, i've never once killed 8 people because of it. A true miracle apparently"
NOT_SARCASM,OH MY GOD I AM IN LOVE WITH MY FIANCÉ. https://t.co/LRukiQpXve
NOT_SARCASM,"Day 3 of law school
Law professor: “There are people who love you and people will listen to you talk about law school. Not both”
Me: *thinking* “I need to find this unicorn”"
NOT_SARCASM,I cannot stress how much I hate the noise of people eating. Can’t be downstairs when my parents are eating because it’s so fucking unbearable 😂
NOT_SARCASM,Mustard has no business being zero calories
NOT_SARCASM,@jbrylinsabres15 @JoeCaramagna @FriedgeHNIC @NWHL @EASPORTSNHL variety is good. If I can be a 15 year old Canadian farmer who happened to make the WHL why can’t I be a top level women’s player
NOT_SARCASM,@Joelxclusive Have seen better acting on Casualty 🙈
NOT_SARCASM,Bruh on god I don’t be aiming anything directly towards anyone if I do I’m say it to your face. Idgaf about myself tf makes anyone think igaf about them and they feelings if I don’t like them 🥴
NOT_SARCASM,Gods playing games today. Makin it 68 degrees but 1000% humidity. Smh
NOT_SARCASM,@ChasetownFC1954 Evesham and Bedworth were presumably ticket priority games for Cup matches. I remember leaving the one in December after half an hour because I had to be somewhere else
NOT_SARCASM,sometimes you just have to send death threats to your animal crossing villagers
NOT_SARCASM,Running on 2 hours of sleep the past 2 days 🥴
NOT_SARCASM,Jfc Huntington bank and United Airlines have me fucked up
SARCASM,"You guys, how cool would a British version of Breaking Bad be?

Lol jk, they have universal health care so Walter White would never have to resort to cooking meth in a trailer to be able to fund his cancer treatment."
SARCASM,I love it when someone criticses my parenting then their adult son cuts his finger off with a knife and breaks his leg by falling off a bike
SARCASM,i wish i could tap in to the government bank account🙄🙄🙄
NOT_SARCASM,Teachers are such precious gems
NOT_SARCASM,10 things i hate about you is the best movie of all time
NOT_SARCASM,this semester gon have to finish itself 😂 im so drainedddddd
SARCASM,@sadgirlkali Make your husband agree to let you die first. FUN date topic for discussion
NOT_SARCASM,crocheting is hard
NOT_SARCASM,life changing https://t.co/FHqiT5xedG
NOT_SARCASM,"Some pretty great things are happening at the call center. Listen in to 104.5 for the Care-A-Thon! Each dollar is being matched, my friends!"
NOT_SARCASM,A rainy Friday is so weird I truly never know how to act
SARCASM,Men will literally fake an injury on the football field instead of going to therapy
NOT_SARCASM,Lies we’re told: flights are the cheapest on tuesdays
SARCASM,The high tomorrow is 45! Anyone wanna go to the pool?
NOT_SARCASM,I’ve rediscovered Kylie Minogue and honestly she’s got me through the first week of 2021
NOT_SARCASM,"It's been a bit since I've had a musical obsession on this level, but has anyone seen/heard Six?"
NOT_SARCASM,Philip Rivers would be extremely entertaining as an announcer
NOT_SARCASM,who up? who on norco?
SARCASM,@SrutisJay one of them smonks weed so it's super worth it /s
NOT_SARCASM,Only positive of sitting in traffic for over an hour is catching people picking their noses in the cars next to you. Current count: 4
SARCASM,@tylerthecreator @staci_zr can i use this chiamus for my ap lang speech about parallelism lmao
NOT_SARCASM,Just walked past a girl wearing a yellow t-shirt that says 'Danny DeVito' on it. Now I can't think of anything else.
SARCASM,we used to make fun of rich men for using 3in1 turns out they were never using anything at all 🤮
NOT_SARCASM,I. Am. So. Tired. And impatient. And cranky. SOS. https://t.co/f7UPtIybWV
NOT_SARCASM,it’s Songkran right now in Thailand and I wish I was there😩😩
NOT_SARCASM,grimes was the vibe for this evening
SARCASM,Sleep? What’s that... I’ve never heard of it?
NOT_SARCASM,Can’t believe there was a time when fergalicious was a new song and everyone experienced that magic for the first time
NOT_SARCASM,"yaaaaay ordered my cap, gown, and hood ☺️🎓"
NOT_SARCASM,For my math exam I have to prove that rectangles do not exist.  HELP
NOT_SARCASM,true friendship is actually magical and i think the internet has reduced it down to mere likes and hobbies when its more like a soul meeting another than anything else
NOT_SARCASM,"I don’t understand how @CorinnaKopf’s opinion on std testing is so educated, forward-thinking, and science-positive and then her covid vaccine opinion is completely the opposite"
NOT_SARCASM,"@JohnRMoffitt @JMPeck69 @txswede2010 ""We are all connected"""
NOT_SARCASM,This thunder is making me so home sick for WI 🥺 Thunder storms were my favorite part of summer and i will never forget the beauty lighting arcing horizontally across the sky over Lake Michigan
NOT_SARCASM,"how do i explain to a potential roommate that i like gaudy cringey items not in a “haha this statement is so funny” but in a new-age, ironic, my life is satire, millenialcore kind of way"
