label,text
OFFENSIVE,@USER @USER @USER @USER for a moment i thought you were about deaths sounded fucked up sick at first .
OFFENSIVE,@USER what do you care ! you are going to prison prison regardless . url
NOT_OFFENSIVE,@USER . @USER is like railroad tracks - laid across the country
OFFENSIVE,more bad news for democrats 👇 #MAGA 🇺🇸 url
NOT_OFFENSIVE,@USER look at the state of that . i bet she spends the weekends at antifa protests . 😂
NOT_OFFENSIVE,@USER i think it's ok to say “i disagree with bernie on some military spending and find his record on gun control troubling” but still support him .
NOT_OFFENSIVE,@USER how about as a republic ?
NOT_OFFENSIVE,@USER actually this should be given to the powers that be before this nut bar takes a gun and does what she is saying she will .
OFFENSIVE,soooooounds like an awesome plan ! ! ! next he's gonna be pulling money from medi-care &amp ; pensions to pay for all the golf cart rentals for his @USER detail that watches him struggle to stay on the fairways on all the golf weekends he swore “he'd never have time for” #MAGA url
NOT_OFFENSIVE,@USER as we should declare antifa a terrorists group and investigate all of it's members .
NOT_OFFENSIVE,. @USER confirm kavanaugh ! #KavanaughForSCOTUS #2A #NRA @USER no new gun control ! #2A ! #DefendTheSecond #NRA vote for #SHAREACT #NOCOMPROMISE protect our god given rights #RememberYourOath #NRAun control ! #2A ! #DefendTheSecond #NRA
NOT_OFFENSIVE,@USER @USER then let the proud boys back on or get rid of antifa . lies until one of those two choices comes to fruition . be the man your parents expected you to be .
OFFENSIVE,@USER because he is right the governor of puerto rico 🇵🇷 is a fraud
NOT_OFFENSIVE,@USER he is best player !
OFFENSIVE,@USER she is incredibly stupid and perhaps the reason why she was chosen to 'entropy' the trade talks . trudeau will destroy everything of reason in canada . would you allow a terrorist destroy canada ? then why have trudeau ?
OFFENSIVE,@USER your shabby self and your traitor buddy bo . . . . gave us #MAGA . . . . stupid your just stupid .
NOT_OFFENSIVE,@USER booooring
NOT_OFFENSIVE,@USER @USER but will she stand up and do the right thing . . . she is a rino .
NOT_OFFENSIVE,@USER he was the victim . now let's hear about her blood test since she is the perpetrator . what shape was she in ?
OFFENSIVE,@USER @USER of course he is ! the corrupt democrate party is at stake ! #MAGA #WWG1WGA
NOT_OFFENSIVE,#FACEBOOK is a tool of the #LEFT #LIBERAL #DemocraticParty . they're censoring conservatives @USER #MAGA #Midterms2018 #NRA #2A #1AB #ConfirmJudgeKavanaugh #ConfirmKavanaugh #ConstitutionDay #USMC #NAVY #ARMY #AirForce #Conservative url
NOT_OFFENSIVE,@USER man i hope they say if he is playing or not on saturday
NOT_OFFENSIVE,@USER he mike @USER what country are you living in my country is a constitutional republic not a democracy
NOT_OFFENSIVE,@USER god never worry's for he is powerful
NOT_OFFENSIVE,@USER @USER @USER @USER this is all you liberals have because you've been brainwashed to think this way . #GrowUp and #WalkAwayFromDemocrats
NOT_OFFENSIVE,@USER you are amazing . you fill our days with light . don't ever change . love from your irish fan .
NOT_OFFENSIVE,@USER becoming . . . . . a woman ?
NOT_OFFENSIVE,@USER @USER @USER @USER excellent point which is why so many will not understand the deep emotion and pain behind @USER words . she was defending her character . she is not a cheater and would not allow someone to allude that she was . the game violation at that point in the match was unreal .
OFFENSIVE,@USER that's one way to look at it . the other is that the charge is bullshit for almost everyone .
NOT_OFFENSIVE,@USER @USER exactly ! you have shined a light on the core issue . and i have been saying this for years to deaf ears . conservatives have to start supporting conservative voices and messages in the arts . until then they will always be fighting from a defensive position .
NOT_OFFENSIVE,"@USER he wasn't really different with who he is now . "" or probably howard himself didn't really know his son . "" he doesn't trust easily . you have to earn his trust before you can get to know the real him , i guess . tony has , at all times , at least fifteen thoughts of varying -- """
NOT_OFFENSIVE,@USER i looked over your record since getting a law degree and see absolutely nothing meritorious or significant . you are one of the least accomplished individuals i have reviewed . what do you think you have done worth noting ? anything ? @USER @USER @USER @USER url
NOT_OFFENSIVE,@USER @USER of course never cover conservatives
NOT_OFFENSIVE,@USER @USER she is known to be sneaky😡
OFFENSIVE,#Liberals + #Conservatives = #neoliberalism &amp ; #Globalization &amp ; all of its discontents : #PPP - #CorporateWelfare -dilution of #Constitutional rights/freedoms &amp ; #Justice - #SocioPoliEconFinancial #Corruption &amp ; particratic #Collusion of #cdnpoli /ticians for 1%ers ! url
NOT_OFFENSIVE,@USER i think he will get decent minutes win the champions league rotation coming into affect . he's much higher up the pecking order than herrera or mctomminay . he is essentially the 4th choice for a 3 man midfield . so first option when resting or even more like today and last week !
OFFENSIVE,"@USER @USER do you have evidence that trump didn't collude with russia ? duuuueerrrrhhh , he said so . . . maga ! "" url"
NOT_OFFENSIVE,@USER sounds like a great ad for gun control
OFFENSIVE,@USER you're a piece of shit for saying that fema was successful in helping puerto rico after hurricane maria . 3000 people died . you think that's successful ? you really have no soul . you're a fucking horrible human being . i don't even think you're human . fuck you ! ! !
NOT_OFFENSIVE,@USER yo he is gorgeous 😍😍
OFFENSIVE,@USER @USER illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence
NOT_OFFENSIVE,@USER was ? i bet you are still into sloane . . . she is pretty awesome ! !
NOT_OFFENSIVE,@USER big if true
OFFENSIVE,. @USER @USER @USER @USER @USER @USER @USER @USER and liberals think guns are the problem ? url
NOT_OFFENSIVE,@USER i never call you an american ! #MAGA
NOT_OFFENSIVE,@USER she is so beautiful @USER thank you ! ! 🌺
NOT_OFFENSIVE,@USER great news ! old moonbeam just went into a coma ! 😂
NOT_OFFENSIVE,@USER and the rest of the democrats love antifa and their alinsky tactics . #DemocratsAreDangerous url
NOT_OFFENSIVE,@USER @USER at least she's now getting laughed at . url
NOT_OFFENSIVE,@USER good . we can only hope . keep talking .
NOT_OFFENSIVE,@USER @USER where's holier than thou @USER sippin wine in the shade somewhere . . . #MAGA
NOT_OFFENSIVE,@USER yo for real you are gorgeous
NOT_OFFENSIVE,@USER @USER @USER did you even read the article in the link ?
NOT_OFFENSIVE,@USER everyone in my orbit is totally backing serena today ! she is totally validated with her actions and handled it with grace and character . i'm sorry for her experience but i feel that respect for her has grown beyond the tennis world 🙌🏼💕
NOT_OFFENSIVE,@USER principled conservatives are #Hypocrickets
OFFENSIVE,@USER lol you are so tight 😂
NOT_OFFENSIVE,@USER just announced on espn he is
NOT_OFFENSIVE,"@USER the pit bull debate is just like gun control . pit bull kills someone and here comes pictures here's my loving pit . "" gun kill's someone and its "" i have 4 guns and they never killed anyone . "" """
NOT_OFFENSIVE,@USER she is backon twitter
NOT_OFFENSIVE,@USER @USER somebody's terrified . what will happen when the #American public knows the #truth about what you've been doing ? #DrainTheDeepState #MAGA #Trump2020 #KAG url
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER jealousy rears its ugly face . . . i am favored and blessed my girls adore me 😉 and so does god .
NOT_OFFENSIVE,gop in striking distance to retake franken seat #MAGA url
NOT_OFFENSIVE,@USER you are a great fillin for @USER
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER now following all the patriots that i wasn't already following ! let's mag &amp ; kag &amp ; vote red together ! thank you all !
NOT_OFFENSIVE,@USER @USER @USER nice .
NOT_OFFENSIVE,@USER you always have such a lovely way with words . . . . . . you are one wonderful person . . . . . the biggest of hearts . thank you so much for that ' )
NOT_OFFENSIVE,@USER oh shit sjsnsn i've had work every day since i messaged u so sorry i'll make it tuesday !
NOT_OFFENSIVE,@USER @USER mitch . . . that's not true . . . a big thing would be to remove all you gop nra shills from office and elect people who understand what america wants . . . . the majority of americans wants sensible gun control .
NOT_OFFENSIVE,@USER @USER @USER i love your spirit and taking a stand for our great country . . i wish these liberals go to a socialist country
OFFENSIVE,@USER @USER there r 65 million that can sign to the affect that they didn't vote for an asshole .
OFFENSIVE,@USER these people are absolutely insane ! liberals have been attacking white men for years and it is getting worse . the path they are pushing for will create another civil war which there will not be a recovery and they are too damn stupid to see that .
NOT_OFFENSIVE,@USER bless you ! ! ! are the camp organisers aware of this ? honestly why do people do this camp is supposed to be a fun safe place not a predatory ground asdfghjkl
OFFENSIVE,ain't got shit done today
OFFENSIVE,@USER ummm you can't hear what she hears because you're not bat poop crazy like she is .
NOT_OFFENSIVE,@USER sorry you are feeling sick hope you get better soon .
NOT_OFFENSIVE,@USER @USER @USER @USER @USER @USER true justice is coming soon ! url maga our justice .
NOT_OFFENSIVE,@USER also “the left calls anyone it doesn't like fascist” &gt ; calls everyone on the left antifa .
NOT_OFFENSIVE,@USER she is the face of the democrat party . she should be locked up for bullying the republican party . she's rich . lives in a mansion and her district is in poverty . she's more like a dictator in her district ! !
