label,text
NOT,@USER she's hiding ! republicans don't have an antifa !
NOT,@USER i love carole ! she is so smart i will really miss her ! #RHONY was hoping u would have been a great addition to @USER or another political show . any news on what u will do next ? ❤️
NOT,@USER @USER gosh alejandro you cheating on us .
OFF,@USER @USER @USER you are as cheap as cheap she is . . . try with bible and quran if you really have guts
OFF,@USER @USER @USER how the fuck can he detect an attitude through a text bubble ?
NOT,@USER ya but we saw some really good things in the preseason . now granted i didn't watch bills preseason games but didn't get the feeling there was the same buzz . again hopefully you are right and he does play well .
NOT,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER awh thanks babe . i'm just really upset that depression is taking over everyone i know and love . and people i admire . rip mac miller 💔 i don't want anyone to ever think that they are alone in their fight !
OFF,@USER watched the press conf with trump and heard him say how much we will make when poland pays us to put in a military base . he is a dottering demented fool who really believes that his goal is for america to make money . you hear it in all he says . this isn't a hotel .
OFF,lethargic voters get what they deserve ! aggressive voters maga url
OFF,-____- no other 1st world country has bullshit like this because they don't have bullshit problems like this fuck the gun industry and fuck the dipshits enabling them preventing sensible gun control url
OFF,@USER @USER @USER @USER yeah bitch we put him back in and beat your sorry asses the bears suck ! ! blew a 20-0 lead lmaoooo
NOT,@USER orin hatch was born in 1934 . he is 84 years old . he is completely out of touch and will not be around to see or to be accountable for his actions . this is why we need term limits !
NOT,@USER . . . do a few more lines moore .
NOT,@USER @USER then why is it always recommending he watch conservatives ?
NOT,@USER he obviously doesn't care .
OFF,@USER until its your ass in the hot seat #WalkAway #WWG1WGA #PizzaGate #QAnon #Hivites #MAGA #EagleOneToWanta @USER @USER .
OFF,. @USER real goal : to make everyone in wisconsin as dumb as he is . url
OFF,@USER @USER @USER 🇺🇸 because they think sen collins is a stupid coward &amp ; all they have to do is bullie sencollins this is what🇺🇸conservatives have lives with for 9️⃣yrs now please vote for kavanaugh letgod take care of the rest
OFF,@USER @USER don't ever stop lil ma *cough* “eddandflow” *cough* oh shit is that my snapchat how'd that slip out ? ! . . . add me 🙏🏼😩
NOT,#Levi -straussdoublesdown on gun control push url url
NOT,@USER @USER @USER @USER totally not the way antifa works .
NOT,@USER @USER @USER @USER “it's the people that shouldn't have them that's the problem” exactly ! ! that's gun control ! keeping them out of the hands of those who shouldn't have them .
NOT,@USER you are far too kind 😍😊🤗
OFF,@USER @USER i've been complaining about this shit all tournament long . they think people in usa care more about roger federer favorite food than they do watching americans play . it's such a turnoff that i turn the channel
NOT,url my loyal #MAGA followers need to read this ! ! !
OFF,@USER @USER who the hell do you think you are little eddie
OFF,#WednesdayWisdom obama appointed liberal judges tired of looking stupid smacks california law down on gun control #2A url
NOT,this #MEME got me 😂🇺🇸😎 driving mrs . feinstein #Chinese #chinesespy #California #WeThePeople #DrainTheSwamp #Justice #ClintonEmails #MAGA #WWG1WGA @USER #CaliforniaWildfires #RedPill #FactsMatter #FactsOnly #MakeCaliforniaGreatAgain #kag #DNC #LiberalLogic #Truth #MSM #facts url
OFF,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER 😁telesmokacatin' damn that looked better in my head😁😉🤣😎
NOT,@USER —faints— .
OFF,@USER another insane o . . appointees . . amounting to nut n . . jwb . . the next one could be real famous . . former . . first black president . . or former first black lady . . . just sayn it . . . and freedom of speech . . . r my am o ! !
OFF,@USER @USER i wouldn't trust chuck schumer ever . he's a liar and the president doesn't trust him either .
NOT,@USER @USER @USER then what is gun control ?
NOT,@USER get out ! ! ! !
NOT,@USER @USER @USER @USER @USER trump uses a lot of misdirection intentionally . would need specifics you are referencing . media screaming he is lying is mostly their spin on it . take the wiretap claim for instance . trump was correct . they called him a liar for 18 months .
NOT,@USER @USER ending the horrible trade imbalance burden from obama/bushii/clinton/bushi results in an $800b/year boon to the usa economy ! this is what you fail to mention . trump-o-nomics = maga [you should try to listen to trump more closely so you can learn . ]
NOT,@USER no gun control people can ever explain the logic of any gun law or any weapon restriction . always just blanket statements for the sheep to follow #2A #CruzCrew #TX #Florida #VoteRedToSaveTexas #VoteRedToSaveFlorida
NOT,@USER i made my position clear with the principal . . . that clearly he is used to dealing with young adults . my son isn't mentally . i would ask they check before sending me that msg again . i think my likeness is a dart board in the staff lounge
OFF,@USER my . arms . wasn't . that . big ! n . neither . was . my . boobs ! they . are . now ! from . them . injecting . fat ! into . my . body !
OFF,@USER @USER we the dregs of society will make sure you are never president ❗
NOT,@USER i am happy to say i reported each video 20 times . i'm so glad they were taken down . you are an amazing youtuber and to have your content stolen is such a large insult to you as a content creator its mind blowing . it was an honor to help such an amazing person !
NOT,@USER billy shears rips 'mad captain' donald trump in climate change song .
NOT,@USER he is so confused . one of the liberals running loose beaware url
NOT,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER sanctions used to be the action of last resort now its there weapon of first choice "" when was this ? taking account of this graph url from url &amp ; url"
NOT,@USER honestly some tales are just incredible to me i'm surprised i didn't think about them myself
NOT,@USER i think she is the reason the “victim” had a polygraph . even @USER has questions about the validity of her accusation .
NOT,@USER i can relate completely arlene lol
OFF,@USER @USER @USER my auto correct gggrrr she is a *crazy witch*
NOT,@USER the entire idlib border is filled with hts url
NOT,@USER but he is back on the weed .
OFF,@USER @USER if i ever met this woman i can guarantee you i would want to just slap the shit out of her . she is a total disgrace ! ! dumber than a box of rocks
NOT,@USER @USER i'm sorry that's how the rap game goes . if i'm working with a producer that's working with my enemy why wouldn't i be like either them or me . find your own ppl . this is rap and she is well within her right to .
NOT,@USER @USER you are unwell
NOT,#FamilyProtection : gun control supporters are once again rebranding their efforts [we're on facebook @ livingtrust - free california #CCW class - plus virtually unlimited free training at front sight ( world's largest shooting school ) ] url
NOT,@USER he is small and he needs someone big to clear the beach for him
OFF,@USER dam white slave owners
NOT,@USER credible only to looney liberals
NOT,@USER @USER i'm sure you are not . you just thought it was free 😁 there's nothing wrong with that 😂
NOT,@USER she is soooo pretty ! ! ! ! ! !
OFF,@USER @USER @USER @USER @USER @USER @USER lie about what ? certainly not about you throwing gun control &amp ; accountability out the window once an illegal is involved . and “a” hollering ? are you seeing shit and hearing voices ?
